Date;Pair;Side;Price;Quantity;Amount;Fee;RealizedProfit
16/02/2021 14:00;BANDUSDT;BUY;16.8424;3;50.5272000000 USDT;-0.0151581600 USDT;0.27228
16/02/2021 14:00;ENJUSDT;BUY;0.54397;181;98.4585700000 USDT;-0.0295375700 USDT;-1.75498
16/02/2021 14:00;STORJUSDT;BUY;0.789;75;59.1750000000 USDT;-0.0177525000 USDT;1.4719
16/02/2021 14:00;STORJUSDT;BUY;0.789;11;8.6790000000 USDT;-0.0026037000 USDT;0
16/02/2021 14:00;TOMOUSDT;BUY;1.922;23;44.2060000000 USDT;-0.0044206000 USDT;0.671
16/02/2021 14:00;MKRUSDT;BUY;2505.84;0.006;15.0350400000 USDT;-0.0015035000 USDT;0.11532
16/02/2021 14:00;MKRUSDT;BUY;2505.84;0.028;70.1635200000 USDT;-0.0070163500 USDT;0.21142
16/02/2021 14:05;FTMUSDT;SELL;0.1769;466;82.4354000000 USDT;-0.0082435400 USDT;-0.7456
16/02/2021 14:06;MATICUSDT;SELL;0.105;1013;106.3650000000 USDT;-0.0106365000 USDT;-1.2144
16/02/2021 14:06;VETUSDT;SELL;0.0507;2913;147.6891000000 USDT;-0.0147689100 USDT;0.360572
16/02/2021 16:00;ZECUSDT;SELL;160.37;0.492;78.9020400000 USDT;-0.0236706100 USDT;-0.58302
16/02/2021 16:00;VETUSDT;BUY;0.0504;2934;147.8736000000 USDT;-0.0147873600 USDT;0.4374
16/02/2021 16:00;BANDUSDT;SELL;17.4278;5.4;94.1101200000 USDT;-0.0282330300 USDT;1.58058
16/02/2021 16:00;BCHUSDT;BUY;698.42;0.096;67.0483200000 USDT;-0.0201144900 USDT;1.4237
16/02/2021 16:00;OMGUSDT;BUY;6.203;15.5;96.1465000000 USDT;-0.0096146500 USDT;1.515
16/02/2021 16:00;MKRUSDT;SELL;2522.26;0.034;85.7568400000 USDT;-0.0257270500 USDT;0.27914
16/02/2021 16:00;ZILUSDT;BUY;0.1289;663;85.4607000000 USDT;-0.0085460600 USDT;1.2236
16/02/2021 16:00;IOSTUSDT;BUY;0.03063;4269;130.7594700000 USDT;-0.0130759400 USDT;1.664
16/02/2021 16:00;ETHUSDT;BUY;1773.22;0.045;79.7949000000 USDT;-0.0079794900 USDT;1.0879
16/02/2021 16:01;ALGOUSDT;BUY;1.36;91.4;124.3040000000 USDT;-0.0124304000 USDT;1.6872
16/02/2021 16:02;COMPUSDT;SELL;458.15;0.163;74.6784500000 USDT;-0.0074678400 USDT;-0.42469999
16/02/2021 16:02;XRPUSDT;SELL;0.5316;169.1;89.8935600000 USDT;-0.0089893500 USDT;0.01688
16/02/2021 16:06;QTUMUSDT;BUY;6.426;19.8;127.2348000000 USDT;-0.0127234800 USDT;2.4225
16/02/2021 18:00;XRPUSDT;BUY;0.5165;174;89.8710000000 USDT;-0.0269613000 USDT;1.27897
16/02/2021 18:00;ZRXUSDT;BUY;1.556;52.7;82.0012000000 USDT;-0.0082001200 USDT;2.7798
16/02/2021 18:00;COMPUSDT;BUY;446.32;0.168;74.9817600000 USDT;-0.0224945200 USDT;0.97006
16/02/2021 18:00;SXPUSDT;BUY;2.1748;51.4;111.7847200000 USDT;-0.0335354100 USDT;2.19976
16/02/2021 18:00;IOTAUSDT;BUY;1.2469;56.2;70.0757800000 USDT;-0.0210227300 USDT;2.54402
16/02/2021 18:00;RENUSDT;BUY;0.95641;95;90.8589500000 USDT;-0.0272576800 USDT;3.553
16/02/2021 18:01;ZECUSDT;BUY;155.1;0.509;78.9459000000 USDT;-0.0078945900 USDT;1.29642
16/02/2021 18:01;KAVAUSDT;BUY;4.619;24.4;112.7036000000 USDT;-0.0112703600 USDT;1.128
16/02/2021 18:02;ETCUSDT;SELL;14.21;4.86;69.0606000000 USDT;-0.0069060600 USDT;-0.84078
16/02/2021 18:18;IOSTUSDT;SELL;0.02974;4378;130.2017200000 USDT;-0.0130201700 USDT;-1.94821
16/02/2021 18:19;ADAUSDT;SELL;0.8603;28;24.0884000000 USDT;-0.0024088400 USDT;0
16/02/2021 18:19;ADAUSDT;SELL;0.8603;84;72.2652000000 USDT;-0.0072265200 USDT;-0.518
16/02/2021 18:22;THETAUSDT;SELL;3.272;31.2;102.0864000000 USDT;-0.0102086400 USDT;-1.1544
16/02/2021 18:24;ONTUSDT;SELL;1.106;97.2;107.5032000000 USDT;-0.0107503200 USDT;-1.76055
16/02/2021 18:25;XLMUSDT;SELL;0.4801;188;90.2588000000 USDT;-0.0090258800 USDT;-1.0716
16/02/2021 20:00;ATOMUSDT;BUY;24.098;2.22;53.4975600000 USDT;-0.0160492600 USDT;2.74392
16/02/2021 20:00;ATOMUSDT;BUY;24.103;2.59;62.4267700000 USDT;-0.0187280300 USDT;0.08617
16/02/2021 20:00;WAVESUSDT;BUY;10.4781;6.9;72.2988900000 USDT;-0.0216896600 USDT;2.56608
16/02/2021 20:00;IOSTUSDT;BUY;0.029787;4358;129.8117460000 USDT;-0.0389435200 USDT;-0.102883
16/02/2021 20:00;RENUSDT;SELL;0.9598;102;97.8996000000 USDT;-0.0097899600 USDT;0.17289
16/02/2021 20:01;ONTUSDT;BUY;1.09;98.7;107.5830000000 USDT;-0.0107583000 USDT;0.7792
16/02/2021 20:48;ENJUSDT;SELL;0.5301;174;92.2374000000 USDT;-0.0092237300 USDT;-1.20669
16/02/2021 21:34;COMPUSDT;SELL;449.41;0.172;77.2985200000 USDT;-0.0077298500 USDT;0.26574
16/02/2021 22:00;BNBUSDT;BUY;127.808;0.55;70.2944000000 USDT;-0.0210883200 USDT;0.73224
16/02/2021 22:01;ZRXUSDT;SELL;1.539;56.2;86.4918000000 USDT;-0.0086491700 USDT;-0.4777
16/02/2021 22:01;LTCUSDT;SELL;206.7;0.356;73.5852000000 USDT;-0.0073585200 USDT;-0.89712
16/02/2021 22:01;BCHUSDT;SELL;683.79;0.1;68.3790000000 USDT;-0.0068379000 USDT;-0.7315
16/02/2021 22:01;VETUSDT;SELL;0.04915;2951;145.0416500000 USDT;-0.0145041600 USDT;-1.845
16/02/2021 22:01;ETHUSDT;SELL;1755.6;0.046;80.7576000000 USDT;-0.0080757600 USDT;-0.40526
16/02/2021 22:01;LINKUSDT;SELL;31.63;2.63;83.1869000000 USDT;-0.0083186900 USDT;-0.32095
16/02/2021 22:01;ZECUSDT;SELL;152.78;0.526;80.3622800000 USDT;-0.0080362200 USDT;-0.61016
16/02/2021 22:01;DASHUSDT;SELL;244.9;0.343;84.0007000000 USDT;-0.0084000700 USDT;-1.85574
16/02/2021 22:01;DASHUSDT;SELL;244.9;0.03;7.3470000000 USDT;-0.0007347000 USDT;-0.3546
16/02/2021 22:03;RENUSDT;BUY;1.032;95;98.0400000000 USDT;-0.0098040000 USDT;-3.6822
16/02/2021 22:26;MKRUSDT;BUY;2445.77;0.036;88.0477200000 USDT;-0.0088047700 USDT;1.30033
17/02/2021 00:00;ONTUSDT;SELL;1.1255;7.7;8.6663500000 USDT;-0.0025999000 USDT;0.27335
17/02/2021 00:00;ONTUSDT;SELL;1.1254;92.3;103.8744200000 USDT;-0.0311623200 USDT;1.49742
17/02/2021 00:00;QTUMUSDT;SELL;6.443;20.6;132.7258000000 USDT;-0.0398177300 USDT;0.1751
17/02/2021 00:00;XRPUSDT;SELL;0.5209;178.8;93.1369200000 USDT;-0.0279410700 USDT;0.39292
17/02/2021 00:00;IOTAUSDT;SELL;1.2569;60.2;75.6653800000 USDT;-0.0226996100 USDT;0.3
17/02/2021 00:00;ALGOUSDT;SELL;1.3167;19.5;25.6756500000 USDT;-0.0077026900 USDT;0
17/02/2021 00:00;MKRUSDT;SELL;2494.49;0.038;94.7906200000 USDT;-0.0284371800 USDT;0.92568
17/02/2021 00:00;KNCUSDT;SELL;2.05103;33;67.6839900000 USDT;-0.0203051900 USDT;-0.27216
17/02/2021 00:00;ALGOUSDT;SELL;1.3168;74.4;97.9699200000 USDT;-0.0293909700 USDT;-2.0304
17/02/2021 00:00;TOMOUSDT;SELL;1.9195;8;15.3560000000 USDT;-0.0046068000 USDT;-0.02
17/02/2021 00:00;TOMOUSDT;SELL;1.9194;16;30.7104000000 USDT;-0.0092131200 USDT;-0.0104
17/02/2021 00:00;SNXUSDT;SELL;24.111;2.8;67.5108000000 USDT;-0.0202532300 USDT;-0.4732
17/02/2021 00:00;STORJUSDT;SELL;0.7907;90;71.1630000000 USDT;-0.0213489000 USDT;0.0765
17/02/2021 00:00;IOSTUSDT;SELL;0.0309;23;0.7107000000 USDT;-0.0000710700 USDT;0.025599
17/02/2021 00:00;IOSTUSDT;SELL;0.0309;2321;71.7189000000 USDT;-0.0071718900 USDT;0.162498
17/02/2021 00:00;IOSTUSDT;SELL;0.0309;1000;30.9000000000 USDT;-0.0030900000 USDT;1.113
17/02/2021 00:00;IOSTUSDT;SELL;0.0309;1000;30.9000000000 USDT;-0.0030900000 USDT;1.113
17/02/2021 00:01;ATOMUSDT;SELL;25.18;5.04;126.9072000000 USDT;-0.0126907200 USDT;2.71404
17/02/2021 00:06;FTMUSDT;BUY;0.172;479;82.3880000000 USDT;-0.0082387900 USDT;1.1417
17/02/2021 02:00;EOSUSDT;SELL;4.587;20.8;95.4096000000 USDT;-0.0286228800 USDT;-2.1008
17/02/2021 02:00;NEOUSDT;SELL;40.165;2.56;102.8224000000 USDT;-0.0308467200 USDT;-3.1168
17/02/2021 02:00;BATUSDT;SELL;0.5353;194.7;104.2229100000 USDT;-0.0312668700 USDT;-1.6558
17/02/2021 02:00;XTZUSDT;SELL;4.421;16.1;71.1781000000 USDT;-0.0213534300 USDT;-1.592
17/02/2021 02:00;SXPUSDT;SELL;2.1599;53.3;115.1226700000 USDT;-0.0345368000 USDT;-0.39634
17/02/2021 02:00;ZILUSDT;SELL;0.12735;682;86.8527000000 USDT;-0.0260558100 USDT;-0.52855
17/02/2021 02:00;KAVAUSDT;SELL;4.4831;24.9;111.6291900000 USDT;-0.0334887500 USDT;-1.68516
17/02/2021 02:00;WAVESUSDT;SELL;10.9932;7.4;81.3496800000 USDT;-0.0244049000 USDT;1.90587
17/02/2021 02:00;RENUSDT;SELL;1.02072;88;89.8233600000 USDT;-0.0269470000 USDT;-0.49632
17/02/2021 02:07;MATICUSDT;BUY;0.1047;1016;106.3752000000 USDT;-0.0106375200 USDT;0.1521
17/02/2021 02:07;LINKUSDT;BUY;31.1;2.69;83.6590000000 USDT;-0.0083659000 USDT;0.6996
17/02/2021 02:11;ATOMUSDT;BUY;24.46;5.19;126.9474000000 USDT;-0.0126947400 USDT;1.8144
17/02/2021 02:26;BANDUSDT;BUY;15.89;5.9;93.7510000000 USDT;-0.0093751000 USDT;4.15206
17/02/2021 03:08;VETUSDT;BUY;0.04813;3013;145.0156900000 USDT;-0.0145015600 USDT;1.5045
17/02/2021 04:00;BNBUSDT;SELL;129.003;0.56;72.2416800000 USDT;-0.0216725000 USDT;0.3346
17/02/2021 04:00;FTMUSDT;SELL;0.1596;492;78.5232000000 USDT;-0.0078523200 USDT;-3.0504
17/02/2021 04:00;COMPUSDT;BUY;437.26;0.062;27.1101200000 USDT;-0.0027110100 USDT;0.7533
17/02/2021 04:00;COMPUSDT;BUY;437.26;0.115;50.2849000000 USDT;-0.0050284900 USDT;0.2916
17/02/2021 04:00;ENJUSDT;BUY;0.5128;180;92.3040000000 USDT;-0.0092304000 USDT;1.5051
17/02/2021 04:01;ALGOUSDT;BUY;1.238;55.1;68.2138000000 USDT;-0.0068213800 USDT;3.69377
17/02/2021 04:01;LINKUSDT;SELL;30.54;2.74;83.6796000000 USDT;-0.0083679600 USDT;-0.7672
17/02/2021 04:09;QTUMUSDT;BUY;6.165;21.5;132.5475000000 USDT;-0.0132547500 USDT;2.8634
17/02/2021 04:09;STORJUSDT;BUY;0.74;96;71.0400000000 USDT;-0.0071040000 USDT;2.2815
17/02/2021 04:09;SNXUSDT;BUY;22.5;3;67.5000000000 USDT;-0.0067500000 USDT;2.2554
17/02/2021 04:09;ETHUSDT;BUY;1753.61;0.046;80.6660600000 USDT;-0.0080666000 USDT;0.04577
17/02/2021 04:11;ALGOUSDT;BUY;1.238;44.7;55.3386000000 USDT;-0.0055338600 USDT;0
17/02/2021 04:28;THETAUSDT;BUY;3.36;30.4;102.1440000000 USDT;-0.0102144000 USDT;-1.3728
17/02/2021 06:00;VETUSDT;SELL;0.04734;3076;145.6178400000 USDT;-0.0145617800 USDT;-1.21502
17/02/2021 06:00;OMGUSDT;SELL;5.8116;16;92.9856000000 USDT;-0.0278956800 USDT;-3.1312
17/02/2021 06:00;ATOMUSDT;SELL;23.37;5.34;124.7958000000 USDT;-0.0124795800 USDT;-2.9103
17/02/2021 06:00;STORJUSDT;SELL;0.729;102;74.3580000000 USDT;-0.0223074000 USDT;-0.561
17/02/2021 06:02;WAVESUSDT;BUY;10.28;7.9;81.2120000000 USDT;-0.0081212000 USDT;2.63884
17/02/2021 06:02;ONTUSDT;BUY;1.083;103.9;112.5237000000 USDT;-0.0112523700 USDT;2.12
17/02/2021 06:03;ZECUSDT;BUY;150.12;0.535;80.3142000000 USDT;-0.0080314100 USDT;0.69958
17/02/2021 06:03;IOTAUSDT;BUY;1.217;62.3;75.8191000000 USDT;-0.0075819100 USDT;1.20498
17/02/2021 06:04;KAVAUSDT;BUY;4.301;26;111.8260000000 USDT;-0.0111826000 USDT;2.27625
17/02/2021 06:04;ETCUSDT;BUY;14.02;4.93;69.1186000000 USDT;-0.0069118600 USDT;0.4617
17/02/2021 06:04;ZILUSDT;BUY;0.1218;712;86.7216000000 USDT;-0.0086721600 USDT;1.89255
17/02/2021 06:04;BCHUSDT;BUY;689.86;0.1;68.9860000000 USDT;-0.0068986000 USDT;-0.3035
17/02/2021 06:04;KNCUSDT;BUY;1.93;36;69.4800000000 USDT;-0.0069480000 USDT;2.05751
17/02/2021 06:04;LINKUSDT;BUY;30.25;2.76;83.4900000000 USDT;-0.0083490000 USDT;0.3973
17/02/2021 06:09;DOGEUSDT;BUY;0.05282;712;37.6078400000 USDT;-0.0037607800 USDT;0
17/02/2021 06:09;DOGEUSDT;BUY;0.05282;924;48.8056800000 USDT;-0.0048805600 USDT;4.32768
17/02/2021 08:00;ETHUSDT;SELL;1812.18;0.046;83.3602800000 USDT;-0.0250080800 USDT;1.34711
17/02/2021 08:00;LINKUSDT;SELL;31.43;2.78;87.3754000000 USDT;-0.0087375400 USDT;1.6402
17/02/2021 08:00;ETCUSDT;SELL;14.704;1.32;19.4092800000 USDT;-0.0058227800 USDT;0.90288
17/02/2021 08:00;ETCUSDT;SELL;14.704;3.68;54.1107200000 USDT;-0.0162332100 USDT;0.80712
17/02/2021 08:00;QTUMUSDT;SELL;6.341;22.4;142.0384000000 USDT;-0.0426115200 USDT;1.9712
17/02/2021 08:00;ALGOUSDT;SELL;1.2933;28.9;37.3763700000 USDT;-0.0112129100 USDT;0
17/02/2021 08:00;ALGOUSDT;SELL;1.2934;76.9;99.4624600000 USDT;-0.0298387300 USDT;2.93066
17/02/2021 08:00;BCHUSDT;SELL;714.03;0.1;71.4030000000 USDT;-0.0214209000 USDT;1.2085
17/02/2021 08:00;WAVESUSDT;SELL;10.7546;0.8;8.6036800000 USDT;-0.0025811000 USDT;0.37968
17/02/2021 08:00;WAVESUSDT;SELL;10.7544;6.6;70.9790400000 USDT;-0.0212937100 USDT;1.13856
17/02/2021 08:00;WAVESUSDT;SELL;10.7546;1;10.7546000000 USDT;-0.0032263800 USDT;0.4746
17/02/2021 08:00;ENJUSDT;SELL;0.5367;186;99.8262000000 USDT;-0.0099826100 USDT;2.2227
17/02/2021 08:00;ATOMUSDT;BUY;23.99;5.2;124.7480000000 USDT;-0.0124748000 USDT;-1.6554
17/02/2021 08:01;LTCUSDT;BUY;218.88;0.336;73.5436800000 USDT;-0.0073543600 USDT;-2.16804
17/02/2021 08:03;BATUSDT;BUY;0.567;183.4;103.9878000000 USDT;-0.0103987800 USDT;-3.08441
17/02/2021 10:00;ONTUSDT;SELL;1.148;106.9;122.7212000000 USDT;-0.0368163600 USDT;3.445
17/02/2021 10:00;ONTUSDT;SELL;1.148;0.9;1.0332000000 USDT;-0.0003099600 USDT;0.0585
17/02/2021 10:00;ATOMUSDT;SELL;23.392;5.06;118.3635200000 USDT;-0.0355090500 USDT;-1.51294
17/02/2021 10:00;ZECUSDT;SELL;160.69;0.245;39.3690500000 USDT;-0.0118107100 USDT;0
17/02/2021 10:00;ZECUSDT;SELL;160.69;0.299;48.0463100000 USDT;-0.0144138900 USDT;2.87504
17/02/2021 10:00;ZILUSDT;SELL;0.1282;742;95.1244000000 USDT;-0.0285373200 USDT;2.3744
17/02/2021 10:00;IOTAUSDT;SELL;1.3245;64.2;85.0329000000 USDT;-0.0255098700 USDT;3.45075
17/02/2021 10:00;BATUSDT;SELL;0.5569;172.2;95.8981800000 USDT;-0.0287694500 USDT;-0.86961
17/02/2021 10:00;SNXUSDT;SELL;23.249;3.2;74.3968000000 USDT;-0.0223190400 USDT;1.1984
17/02/2021 10:00;KAVAUSDT;SELL;4.555;27;122.9850000000 USDT;-0.0368955000 USDT;3.429
17/02/2021 10:06;MKRUSDT;BUY;2504.7;0.027;67.6269000000 USDT;-0.0067626900 USDT;-0.09189
17/02/2021 10:06;MKRUSDT;BUY;2504.7;0.01;25.0470000000 USDT;-0.0025047000 USDT;-0.1021
17/02/2021 10:07;FTMUSDT;BUY;0.1682;467;78.5494000000 USDT;-0.0078549400 USDT;-2.1156
17/02/2021 10:14;BCHUSDT;BUY;715.79;0.099;70.8632100000 USDT;-0.0070863200 USDT;-0.088
17/02/2021 11:35;NEOUSDT;BUY;41.83;2.45;102.4835000000 USDT;-0.0102483500 USDT;-2.1312
17/02/2021 12:00;COMPUSDT;SELL;449.39;0.182;81.7889800000 USDT;-0.0245366900 USDT;1.10383
17/02/2021 12:00;MATICUSDT;SELL;0.1068;1018;108.7224000000 USDT;-0.0108722400 USDT;1.0689
17/02/2021 12:18;DASHUSDT;BUY;260.95;0.349;91.0715500000 USDT;-0.0091071500 USDT;-2.9853
17/02/2021 12:46;WAVESUSDT;BUY;11.29;3.2;36.1280000000 USDT;-0.0036128000 USDT;0
17/02/2021 12:46;WAVESUSDT;BUY;11.29;4.8;54.1920000000 USDT;-0.0054192000 USDT;-2.24952
17/02/2021 12:49;TRXUSDT;BUY;0.05247;1291;67.7387700000 USDT;-0.0067738700 USDT;0.3136
17/02/2021 12:53;ENJUSDT;BUY;0.5407;184;99.4888000000 USDT;-0.0099488800 USDT;-0.372
17/02/2021 12:53;OMGUSDT;BUY;6.228;14.9;92.7972000000 USDT;-0.0092797200 USDT;-3.3312
17/02/2021 13:20;ADAUSDT;BUY;0.8656;111;96.0816000000 USDT;-0.0096081500 USDT;-0.2968
17/02/2021 13:27;ZILUSDT;BUY;0.128;743;95.1040000000 USDT;-0.0095104000 USDT;0.0742
17/02/2021 13:27;XRPUSDT;BUY;0.5342;174.5;93.2179000000 USDT;-0.0093217900 USDT;-1.19035
17/02/2021 13:27;LINKUSDT;BUY;31.55;2.77;87.3935000000 USDT;-0.0087393500 USDT;-0.1668
17/02/2021 14:01;ZRXUSDT;BUY;1.543;56.1;86.5623000000 USDT;-0.0086562200 USDT;-0.1124
17/02/2021 14:02;VETUSDT;BUY;0.05244;2776;145.5734400000 USDT;-0.0145573400 USDT;-7.8438
17/02/2021 14:03;ZECUSDT;BUY;163.97;0.533;87.3960100000 USDT;-0.0087396000 USDT;-0.89216
17/02/2021 14:03;LRCUSDT;BUY;0.7244;104;75.3376000000 USDT;-0.0075337600 USDT;0.8466
17/02/2021 14:13;ETHUSDT;BUY;1823.8;0.045;82.0710000000 USDT;-0.0082071000 USDT;-0.26726
17/02/2021 14:26;QTUMUSDT;BUY;6.628;21.4;141.8392000000 USDT;-0.0141839200 USDT;-3.2144
17/02/2021 14:26;ETCUSDT;BUY;15.33;4.78;73.2774000000 USDT;-0.0073277400 USDT;-1.565
17/02/2021 14:36;XLMUSDT;BUY;0.4901;184;90.1784000000 USDT;-0.0090178300 USDT;-0.94
17/02/2021 14:37;ONTUSDT;BUY;1.136;108.8;123.5968000000 USDT;-0.0123596800 USDT;0.6468
17/02/2021 14:37;BATUSDT;BUY;0.5647;169.4;95.6601800000 USDT;-0.0095660100 USDT;-0.67158
17/02/2021 15:29;RENUSDT;BUY;0.9909;91;90.1719000000 USDT;-0.0090171900 USDT;1.31208
17/02/2021 16:00;ONTUSDT;SELL;1.1657;3.3;3.8468100000 USDT;-0.0011540400 USDT;0
17/02/2021 16:00;ONTUSDT;SELL;1.1658;106.5;124.1577000000 USDT;-0.0372473100 USDT;1.63602
17/02/2021 16:00;THETAUSDT;SELL;3.4527;23.7;81.8289900000 USDT;-0.0245486900 USDT;1.37196
17/02/2021 16:00;THETAUSDT;SELL;3.4525;5.9;20.3697500000 USDT;-0.0061109200 USDT;0
17/02/2021 16:04;KAVAUSDT;BUY;4.66;26.3;122.5580000000 USDT;-0.0122558000 USDT;-1.4175
17/02/2021 16:05;ATOMUSDT;BUY;23.97;4.93;118.1721000000 USDT;-0.0118172100 USDT;-1.46234
17/02/2021 16:06;COMPUSDT;BUY;451;0.181;81.6310000000 USDT;-0.0081631000 USDT;-0.14651
17/02/2021 16:06;SXPUSDT;BUY;2.22;51.9;115.2180000000 USDT;-0.0115218000 USDT;-1.60467
17/02/2021 18:00;LTCUSDT;SELL;227.65;0.28;63.7420000000 USDT;-0.0063742000 USDT;1.38566
17/02/2021 18:00;LTCUSDT;SELL;227.65;0.036;8.1954000000 USDT;-0.0008195400 USDT;0
17/02/2021 18:00;IOTAUSDT;BUY;1.294;55.2;71.4288000000 USDT;-0.0214286400 USDT;0.6649
17/02/2021 18:00;IOTAUSDT;BUY;1.294;10.3;13.3282000000 USDT;-0.0039984500 USDT;0.31415
17/02/2021 18:00;BCHUSDT;SELL;715.33;0.098;70.1023400000 USDT;-0.0210307000 USDT;-0.02254
17/02/2021 18:00;VETUSDT;SELL;0.05182;2476;128.3063200000 USDT;-0.0128306300 USDT;-0.76756
17/02/2021 18:01;TOMOUSDT;BUY;1.988;23;45.7240000000 USDT;-0.0045724000 USDT;-0.8232
17/02/2021 18:01;QTUMUSDT;SELL;6.603;20.4;134.7012000000 USDT;-0.0134701200 USDT;-0.255
17/02/2021 18:01;COMPUSDT;SELL;454.78;0.18;81.8604000000 USDT;-0.0081860400 USDT;0.3402
17/02/2021 18:02;ENJUSDT;SELL;0.5585;182;101.6470000000 USDT;-0.0101647000 USDT;1.6198
17/02/2021 18:02;ETCUSDT;SELL;15.23;4.56;69.4488000000 USDT;-0.0069448800 USDT;-0.228
17/02/2021 18:02;XRPUSDT;SELL;0.5507;170;93.6190000000 USDT;-0.0093618900 USDT;1.4025
17/02/2021 18:03;MATICUSDT;BUY;0.1117;973;108.6841000000 USDT;-0.0108684100 USDT;-2.4941
17/02/2021 18:03;XTZUSDT;BUY;4.654;15.3;71.2062000000 USDT;-0.0071206200 USDT;-1.8873
17/02/2021 18:21;SNXUSDT;BUY;23.71;3.2;75.8720000000 USDT;-0.0075872000 USDT;-0.7376
17/02/2021 20:01;BATUSDT;SELL;0.5826;166.6;97.0611600000 USDT;-0.0291183400 USDT;1.49107
17/02/2021 20:01;DOGEUSDT;SELL;0.051566;1800;92.8188000000 USDT;-0.0278456400 USDT;-1.1286
17/02/2021 20:01;WAVESUSDT;SELL;11.531;7.6;87.6356000000 USDT;-0.0262906800 USDT;0.9158
17/02/2021 20:01;RENUSDT;SELL;0.99409;94;93.4444600000 USDT;-0.0280333300 USDT;0.14993
17/02/2021 20:01;ZILUSDT;SELL;0.1322;744;98.3568000000 USDT;-0.0098356800 USDT;1.5624
17/02/2021 20:01;ATOMUSDT;SELL;25.17;4.79;120.5643000000 USDT;-0.0120564300 USDT;2.88
17/02/2021 20:01;KAVAUSDT;SELL;4.77;25.6;122.1120000000 USDT;-0.0122112000 USDT;1.408
17/02/2021 20:02;EOSUSDT;BUY;4.777;19.9;95.0623000000 USDT;-0.0095062200 USDT;-1.976
17/02/2021 20:05;IOSTUSDT;BUY;0.04094;3283;134.4060200000 USDT;-0.0134406000 USDT;-21.837
17/02/2021 20:09;XRPUSDT;BUY;0.5444;171.9;93.5823600000 USDT;-0.0093582300 USDT;0.5355
17/02/2021 20:10;LINKUSDT;SELL;32.1;2.76;88.5960000000 USDT;-0.0088596000 USDT;0.759
17/02/2021 20:10;ENJUSDT;BUY;0.5588;182;101.7016000000 USDT;-0.0101701500 USDT;-0.0273
17/02/2021 20:18;ETHUSDT;SELL;1845.49;0.044;81.2015600000 USDT;-0.0081201500 USDT;0.47718
17/02/2021 20:27;THETAUSDT;BUY;3.533;28.8;101.7504000000 USDT;-0.0101750400 USDT;-1.18962
17/02/2021 20:33;VETUSDT;BUY;0.05117;2508;128.3343600000 USDT;-0.0128334300 USDT;0.8047
17/02/2021 20:50;STORJUSDT;BUY;0.7955;93;73.9815000000 USDT;-0.0073981500 USDT;-3.3915
17/02/2021 20:51;COMPUSDT;BUY;450.98;0.182;82.0783600000 USDT;-0.0082078300 USDT;0.342
17/02/2021 21:24;ONTUSDT;BUY;1.15;2.1;2.4150000000 USDT;-0.0002415000 USDT;0
17/02/2021 21:24;ONTUSDT;BUY;1.15;108.9;125.2350000000 USDT;-0.0125235000 USDT;0.86708999
17/02/2021 22:00;XTZUSDT;SELL;4.725;14.4;68.0400000000 USDT;-0.0204120000 USDT;0.5112
17/02/2021 22:00;IOSTUSDT;SELL;0.041401;2216;91.7446160000 USDT;-0.0275233800 USDT;0.510788
17/02/2021 22:00;THETAUSDT;SELL;3.5745;28;100.0860000000 USDT;-0.0300258000 USDT;0.581
17/02/2021 22:00;KNCUSDT;SELL;2.17306;38;82.5762800000 USDT;-0.0247728800 USDT;4.61814
17/02/2021 22:00;XRPUSDT;SELL;0.5523;173.8;95.9897400000 USDT;-0.0095989700 USDT;0.68651
17/02/2021 22:03;BCHUSDT;BUY;725.7;0.097;70.3929000000 USDT;-0.0070392900 USDT;-0.50813
17/02/2021 22:08;LINKUSDT;BUY;32.41;2.73;88.4793000000 USDT;-0.0088479300 USDT;-0.4278
17/02/2021 22:38;ATOMUSDT;BUY;23.83;5.05;120.3415000000 USDT;-0.0120341500 USDT;3.2026
17/02/2021 23:02;ETCUSDT;BUY;15.18;4.58;69.5244000000 USDT;-0.0069524400 USDT;0.114
18/02/2021 00:00;EOSUSDT;SELL;4.874;19;92.6060000000 USDT;-0.0277818000 USDT;0.9215
18/02/2021 00:00;SXPUSDT;SELL;2.4965;50.4;125.8236000000 USDT;-0.0377470800 USDT;6.9678
18/02/2021 00:00;ENJUSDT;SELL;0.55512;182;101.0318400000 USDT;-0.0303095500 USDT;-0.33488
18/02/2021 00:00;FTMUSDT;SELL;0.166355;442;73.5289100000 USDT;-0.0220586700 USDT;-0.407745
18/02/2021 00:06;LTCUSDT;BUY;237.46;0.303;71.9503800000 USDT;-0.0071950300 USDT;-1.54998
18/02/2021 02:00;VETUSDT;SELL;0.052245;878;45.8711100000 USDT;-0.0137613300 USDT;0.94385
18/02/2021 02:00;ONTUSDT;SELL;1.1783;112.2;132.2052600000 USDT;-0.0396615700 USDT;1.58763
18/02/2021 02:00;VETUSDT;SELL;0.052242;1661;86.7739620000 USDT;-0.0260321800 USDT;0.420224
18/02/2021 02:00;BANDUSDT;SELL;17.13;6.4;109.6320000000 USDT;-0.0328896000 USDT;3.968
18/02/2021 02:00;QTUMUSDT;BUY;6.942;19.3;133.9806000000 USDT;-0.0133980600 USDT;-3.4578
18/02/2021 02:02;RENUSDT;BUY;1.044;89;92.9160000000 USDT;-0.0092916000 USDT;-2.34577
18/02/2021 02:05;WAVESUSDT;BUY;11.68;7.5;87.6000000000 USDT;-0.0087600000 USDT;-0.5662
